COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
106,3810.26,3945.13,4213.85,4376.41,4460,4598.97,4469.23,4457.44,4169.23,4488.72,4895.9,4525.13,4281.03,4607.18,1670,1660,9.339,0,0,0,0
107,3805.13,3942.05,4212.31,4378.46,4466.15,4602.56,4479.49,4466.67,4169.74,4484.62,4893.85,4519.49,4277.95,4601.03,1670,1661,9.347,0,0,0,0
108,3802.56,3944.62,4206.67,4381.54,4475.9,4603.59,4473.33,4460,4155.9,4473.33,4891.79,4510.26,4276.41,4597.44,1673,1663,9.355,0,0,0,0
109,3806.67,3944.62,4207.18,4381.03,4473.33,4601.03,4462.05,4453.33,4150.26,4471.79,4888.72,4509.74,4280,4600.51,1673,1665,9.363,0,0,0,0
110,3811.28,3942.56,4211.28,4380.51,4472.82,4604.1,4462.56,4452.82,4153.85,4474.36,4886.15,4518.46,4282.56,4602.05,1675,1670,9.371,0,0,0,0
111,3812.82,3942.05,4212.82,4382.05,4472.82,4610.26,4465.64,4450.77,4155.9,4473.33,4880.51,4520.51,4278.97,4600.51,1676,1673,9.378,0,0,0,0
112,3810.77,3943.08,4211.79,4380.51,4483.08,4607.18,4463.08,4447.18,4154.87,4470.77,4876.41,4517.95,4276.41,4597.95,1675,1673,9.386,0,0,0,0
113,3811.28,3944.1,4213.85,4378.97,4501.03,4597.95,4458.97,4448.21,4154.36,4474.87,4883.59,4523.08,4280,4593.85,1676,1672,9.394,0,0,0,0
114,3820,3943.08,4218.46,4381.54,4494.87,4593.33,4461.54,4451.79,4155.9,4478.46,4891.79,4527.18,4286.15,4593.33,1675,1668,9.402,0,0,0,0
115,3827.18,3946.67,4221.03,4385.13,4478.97,4594.36,4470.77,4459.49,4164.62,4484.62,4888.72,4525.64,4292.31,4600,1677,1668,9.41,0,0,0,0
116,3826.15,3950.77,4222.56,4384.1,4486.67,4596.41,4476.92,4467.18,4173.33,4493.85,4883.08,4524.62,4290.26,4599.49,1678,1667,9.417,0,0,0,0
117,3825.64,3947.69,4217.95,4381.03,4500,4594.36,4475.9,4465.13,4171.28,4487.69,4877.44,4524.62,4281.54,4585.13,1678,1670,9.424,0,0,0,0
118,3827.18,3943.59,4213.85,4380.51,4494.87,4594.36,4474.36,4459.49,4158.97,4473.85,4868.21,4517.95,4276.41,4573.85,1680,1670,9.433,0,0,0,0
119,3824.1,3946.67,4216.41,4383.59,4488.21,4601.03,4475.9,4457.44,4148.21,4469.74,4861.54,4508.72,4270.77,4572.31,1679,1674,9.441,0,0,0,0
120,3820.51,3951.79,4215.38,4384.1,4493.85,4601.03,4476.41,4458.97,4151.28,4472.31,4858.46,4510.26,4268.21,4570.77,1682,1676,9.449,0,0,0,0
121,3827.69,3952.31,4215.38,4382.05,4491.79,4596.92,4476.41,4464.62,4157.44,4482.56,4864.62,4519.49,4276.41,4571.79,1682,1675,9.457,0,0,0,0
122,3834.36,3951.79,4218.46,4378.46,4477.95,4595.9,4476.92,4471.79,4152.31,4489.23,4874.36,4523.08,4281.54,4579.49,1683,1675,9.464,0,0,0,0
123,3829.74,3953.33,4216.41,4375.9,4473.33,4591.79,4476.41,4473.33,4155.9,4479.49,4868.21,4517.44,4276.92,4581.54,1683,1673,9.471,0,0,0,0
124,3830.77,3955.38,4212.31,4380,4481.03,4584.1,4476.41,4470.26,4170.77,4479.49,4858.97,4508.72,4279.49,4573.85,1684,1675,9.48,0,0,0,0
125,3835.38,3956.92,4213.85,4386.15,4493.33,4580,4477.95,4471.79,4175.9,4491.79,4863.08,4506.67,4285.13,4569.23,1685,1675,9.488,0,0,0,0
126,3833.33,3958.46,4215.9,4383.59,4490.26,4581.54,4475.9,4472.31,4172.31,4481.54,4864.62,4506.67,4279.49,4570.77,1685,1676,9.496,0,0,0,0
127,3833.33,3956.41,4214.87,4378.46,4472.82,4590.26,4475.9,4470.26,4170.77,4467.18,4856.41,4507.18,4273.33,4571.28,1686,1676,9.504,0,0,0,0
128,3840.51,3956.41,4216.41,4380.51,4476.41,4593.85,4477.95,4470.26,4169.74,4478.97,4856.41,4514.87,4279.49,4580,1685,1678,9.511,0,0,0,0
0,3849.74,3967.69,4226.15,4385.13,4500.51,4587.18,4476.92,4472.31,4172.82,4491.28,4870.77,4526.15,4295.38,4595.9,1688,1676,9.519,0,0,0,0
1,3850.26,3971.28,4234.87,4383.59,4494.87,4591.28,4483.59,4476.92,4181.54,4489.23,4881.54,4527.69,4295.38,4598.46,1688,1675,9.528,0,0,0,0
2,3845.64,3959.49,4229.23,4373.33,4469.23,4603.59,4489.74,4480,4186.15,4488.72,4872.82,4523.08,4281.03,4589.74,1690,1674,9.535,0,0,0,0
3,3845.64,3953.85,4225.64,4365.64,4471.79,4601.54,4483.08,4477.95,4184.62,4491.79,4861.54,4522.05,4276.92,4587.18,1691,1673,9.543,0,0,0,0
4,3847.69,3961.03,4229.74,4366.15,4483.59,4592.82,4475.38,4475.38,4185.64,4487.69,4861.03,4520.51,4280.51,4587.18,1691,1675,9.55,0,0,0,0
5,3849.23,3964.1,4228.72,4367.69,4484.1,4590.77,4476.92,4476.41,4186.15,4485.13,4861.03,4520,4281.03,4585.64,1693,1674,9.557,0,0,0,0
6,3849.74,3962.05,4227.69,4366.67,4501.54,4588.21,4476.92,4471.79,4184.1,4488.21,4860.51,4519.49,4285.13,4589.23,1693,1676,9.565,0,0,0,0
7,3849.23,3960,4229.74,4357.95,4512.31,4581.54,4468.72,4464.62,4183.08,4479.49,4860,4518.46,4291.79,4590.26,1693,1675,9.574,0,0,0,0
8,3848.72,3958.97,4228.72,4345.13,4484.62,4584.62,4461.03,4467.18,4186.15,4471.28,4859.49,4520.51,4292.31,4589.23,1693,1674,9.582,0,0,0,0
9,3851.79,3963.08,4229.23,4334.36,4461.54,4596.41,4464.62,4474.36,4195.38,4485.64,4865.64,4524.62,4293.85,4596.92,1694,1674,9.59,0,0,0,0
10,3854.36,3970.26,4228.72,4336.41,4470.26,4595.9,4470.77,4476.41,4206.15,4497.44,4870.26,4523.59,4296.92,4596.92,1692,1676,9.597,0,0,0,0
11,3849.74,3970.26,4225.64,4329.74,4483.08,4586.15,4466.67,4475.9,4205.13,4491.28,4862.56,4520.51,4295.38,4586.15,1695,1677,9.604,0,0,0,0
12,3845.64,3968.21,4223.08,4266.67,4486.15,4584.1,4461.03,4477.95,4202.05,4490.26,4861.54,4523.59,4295.38,4583.59,1695,1678,9.613,0,0,0,0
13,3846.67,3969.74,4221.54,4174.36,4494.87,4586.15,4463.59,4478.46,4208.21,4487.69,4860.51,4520,4293.85,4585.64,1696,1679,9.621,0,0,0,0
14,3846.67,3974.36,4221.54,4130.77,4498.46,4584.1,4462.56,4477.95,4214.36,4481.03,4848.72,4510.26,4288.72,4583.59,1696,1678,9.629,0,0,0,0
15,3845.13,3971.79,4220.51,4130.26,4482.56,4585.13,4458.97,4476.92,4220,4485.13,4848.72,4507.69,4287.18,4585.64,1696,1680,9.636,0,0,0,0
16,3845.64,3962.05,4219.49,4123.08,4466.15,4588.21,4458.97,4476.41,4229.23,4483.08,4858.46,4509.74,4289.23,4585.64,1698,1679,9.644,0,0,0,0
17,3844.62,3956.41,4222.56,4116.92,4467.69,4583.59,4456.92,4475.38,4240,4476.41,4861.03,4513.33,4294.36,4585.64,1697,1680,9.652,0,0,0,0
18,3847.18,3958.46,4222.56,4125.13,4478.46,4574.36,4455.9,4476.92,4253.33,4482.05,4861.03,4518.97,4298.97,4594.87,1698,1680,9.66,0,0,0,0
19,3854.36,3963.08,4221.03,4125.64,4481.03,4572.82,4457.95,4487.69,4261.54,4493.33,4863.08,4523.59,4301.03,4600.51,1698,1680,9.668,0,0,0,0
20,3853.33,3969.23,4226.15,4121.03,4485.13,4574.87,4458.97,4489.74,4254.87,4495.38,4863.08,4526.67,4300,4599.49,1698,1681,9.676,0,0,0,0
21,3848.72,3972.31,4228.21,4125.64,4494.36,4573.33,4457.44,4476.92,4243.59,4488.72,4860.51,4525.64,4296.41,4598.97,1698,1681,9.684,0,0,0,0
22,3850.26,3962.56,4223.08,4129.74,4492.82,4574.36,4456.92,4477.44,4236.92,4490.26,4860,4523.08,4294.36,4598.97,1699,1681,9.69,0,0,0,0
23,3852.82,3957.44,4225.13,4132.82,4480,4584.1,4460.51,4496.92,4222.05,4500.51,4861.54,4526.67,4300,4600,1698,1680,9.699,0,0,0,0
24,3855.38,3968.72,4229.23,4135.38,4477.44,4584.62,4461.03,4496.41,4204.62,4500,4863.59,4528.72,4305.64,4602.56,1698,1681,9.707,0,0,0,0
25,3856.41,3973.85,4226.67,4136.41,4485.13,4573.33,4456.41,4475.9,4194.87,4488.21,4862.56,4524.1,4307.18,4602.05,1698,1679,9.715,0,0,0,0
26,3857.44,3973.85,4226.15,4135.9,4492.31,4573.85,4455.9,4475.38,4199.49,4489.74,4863.59,4525.13,4308.72,4601.54,1696,1681,9.722,0,0,0,0
27,3861.03,3983.08,4229.74,4135.9,4504.1,4581.03,4459.49,4491.28,4213.33,4493.85,4864.1,4526.67,4307.18,4603.59,1697,1679,9.73,0,0,0,0
28,3860.51,3986.67,4233.85,4137.95,4501.54,4582.56,4458.97,4490.26,4218.97,4489.23,4858.97,4522.56,4297.44,4602.56,1696,1681,9.738,0,0,0,0
29,3849.74,3975.38,4226.67,4135.9,4481.03,4581.03,4452.82,4475.38,4214.87,4488.72,4858.97,4520.51,4296.41,4598.97,1697,1682,9.746,0,0,0,0
30,3842.56,3970.26,4214.87,4129.23,4482.05,4575.9,4447.18,4473.33,4212.31,4484.62,4858.46,4519.49,4301.03,4597.44,1697,1682,9.754,0,0,0,0
31,3850.77,3977.95,4217.95,4129.74,4492.82,4572.31,4443.59,4475.38,4212.31,4471.79,4849.23,4519.49,4298.46,4598.97,1697,1682,9.762,0,0,0,0
32,3858.97,3982.56,4223.08,4135.38,4491.28,4572.31,4447.69,4473.33,4214.36,4473.33,4848.21,4522.05,4302.05,4600,1698,1681,9.769,0,0,0,0
33,3857.44,3981.03,4224.62,4132.82,4503.08,4570.77,4457.44,4483.08,4218.46,4490.26,4862.05,4524.62,4314.36,4599.49,1698,1682,9.777,0,0,0,0
34,3857.95,3984.1,4227.18,4128.21,4511.28,4573.85,4458.97,4486.67,4216.41,4491.79,4866.15,4527.69,4316.92,4602.05,1699,1683,9.785,0,0,0,0
35,3859.49,3985.64,4225.13,4131.79,4500.51,4587.18,4456.41,4476.41,4213.33,4479.49,4854.36,4526.15,4311.28,4602.05,1699,1684,9.793,0,0,0,0
36,3854.36,3976.92,4218.97,4131.28,4496.92,4587.18,4458.97,4478.97,4215.38,4474.36,4843.08,4513.33,4307.69,4593.33,1701,1686,9.801,0,0,0,0
37,3848.21,3970.77,4215.9,4122.56,4497.44,4574.36,4462.05,4489.74,4215.9,4476.92,4843.08,4506.67,4306.67,4585.64,1702,1686,9.808,0,0,0,0
38,3844.62,3970.77,4211.79,4115.9,4488.72,4571.28,4460,4489.23,4217.44,4485.13,4852.82,4516.92,4316.41,4588.21,1701,1686,9.816,0,0,0,0
39,3842.56,3963.59,4204.62,4113.85,4487.18,4571.79,4460,4488.21,4223.08,4490.77,4857.44,4522.05,4328.72,4590.77,1703,1686,9.823,0,0,0,0
40,3841.03,3956.41,4199.49,4112.31,4494.36,4568.72,4459.49,4492.82,4220,4477.95,4842.56,4510.77,4321.03,4585.13,1702,1685,9.832,0,0,0,0
41,3838.46,3961.54,4200.51,4110.77,4494.87,4567.69,4457.95,4490.77,4218.46,4464.1,4826.67,4503.08,4307.69,4581.03,1704,1686,9.839,0,0,0,0
42,3840.51,3966.15,4205.64,4106.15,4488.21,4572.82,4459.49,4488.21,4233.85,4469.74,4833.33,4506.67,4307.69,4581.54,1704,1687,9.847,0,0,0,0
43,3846.15,3961.03,4208.72,4107.18,4489.23,4573.85,4456.92,4488.72,4250.26,4475.9,4845.13,4509.23,4312.31,4584.1,1705,1689,9.855,0,0,0,0
44,3843.59,3955.38,4203.08,4110.26,4492.31,4568.21,4452.31,4490.77,4249.74,4474.87,4837.95,4508.72,4312.31,4584.62,1706,1689,9.862,0,0,0,0
45,3834.87,3953.85,4196.41,4105.64,4484.62,4566.67,4456.41,4492.31,4238.97,4472.82,4827.69,4505.64,4307.69,4576.41,1706,1691,9.87,0,0,0,0
46,3834.87,3956.41,4197.95,4104.62,4483.59,4566.67,4455.9,4482.56,4231.79,4459.49,4827.69,4502.05,4300,4569.23,1708,1689,9.879,0,0,0,0
47,3842.56,3960.51,4200.51,4111.79,4494.36,4564.1,4448.21,4475.9,4231.79,4454.36,4831.28,4504.1,4299.49,4573.33,1708,1690,9.886,0,0,0,0
48,3844.1,3962.05,4200.51,4111.79,4492.82,4565.13,4449.74,4487.18,4234.87,4471.79,4835.38,4507.69,4305.64,4583.59,1709,1690,9.893,0,0,0,0
49,3841.03,3959.49,4200,4110.26,4487.18,4570.26,4454.87,4494.36,4232.82,4474.87,4835.9,4507.18,4304.1,4585.64,1709,1690,9.901,0,0,0,0
50,3839.49,3959.49,4196.41,4117.95,4490.77,4571.79,4449.74,4482.05,4228.72,4457.44,4824.1,4504.62,4296.41,4576.41,1709,1692,9.91,0,0,0,0
51,3841.03,3966.15,4197.44,4124.62,4493.85,4563.59,4444.1,4471.28,4224.1,4455.9,4816.41,4503.59,4291.28,4569.23,1709,1692,9.917,0,0,0,0
52,3842.56,3972.31,4202.56,4121.54,4493.33,4558.46,4446.15,4475.9,4214.87,4464.1,4826.67,4506.15,4290.26,4575.9,1709,1693,9.925,0,0,0,0
53,3845.64,3974.87,4200.51,4120,4494.87,4565.64,4445.13,4477.95,4205.13,4461.03,4832.82,4507.69,4292.82,4586.15,1709,1692,9.933,0,0,0,0
54,3849.74,3972.82,4201.03,4122.56,4492.82,4568.72,4443.59,4473.33,4201.54,4461.54,4828.21,4508.21,4295.9,4586.15,1709,1693,9.94,0,0,0,0
55,3849.23,3973.33,4211.79,4122.05,4492.82,4564.1,4450.77,4477.95,4205.64,4472.82,4835.38,4515.38,4298.97,4590.77,1709,1693,9.949,0,0,0,0
56,3849.23,3974.87,4209.23,4119.49,4501.03,4563.08,4454.36,4486.67,4205.13,4475.9,4841.54,4520,4295.38,4598.46,1708,1695,9.957,0,0,0,0
57,3847.69,3971.28,4197.44,4117.95,4505.13,4564.1,4450.26,4485.64,4200.51,4467.18,4828.72,4515.9,4288.72,4592.31,1709,1694,9.965,0,0,0,0
58,3846.67,3973.85,4204.1,4119.49,4508.21,4567.18,4452.82,4488.72,4198.97,4475.9,4831.79,4516.92,4297.44,4592.31,1707,1695,9.974,0,0,0,0
59,3847.69,3973.85,4209.23,4119.49,4503.08,4570.77,4453.85,4493.85,4187.18,4488.21,4847.18,4513.85,4309.23,4600,1708,1695,9.982,0,0,0,0
60,3846.67,3966.67,4198.46,4114.87,4487.69,4564.1,4443.59,4483.59,4167.18,4480,4841.03,4503.59,4302.56,4595.9,1707,1693,9.988,0,0,0,0
61,3870.26,3996.92,4221.03,4129.23,4527.69,4583.08,4464.62,4498.46,4181.54,4502.56,4858.46,4532.82,4322.05,4617.44,1706,1693,9.996,0,0,0,0
62,3916.92,4062.56,4283.08,4164.62,4608.21,4641.03,4519.49,4555.9,4223.59,4567.69,4920.51,4595.38,4377.95,4680,1707,1692,10.004,0,0,0,0
63,3937.44,4091.79,4309.74,4178.46,4626.15,4673.85,4546.15,4593.33,4240,4600,4953.33,4626.67,4406.67,4714.87,1706,1693,10.012,0,0,0,0
64,3924.1,4078.46,4292.31,4164.1,4596.41,4666.67,4538.46,4582.05,4231.79,4587.69,4944.62,4618.46,4398.97,4703.59,1706,1692,10.02,0,0,0,0
65,3912.82,4071.79,4282.56,4156.41,4597.44,4663.59,4536.92,4570.26,4230.77,4581.54,4937.44,4607.18,4390.26,4691.79,1706,1693,10.028,0,0,0,0
66,3910.26,4074.36,4285.13,4157.44,4616.92,4668.72,4539.49,4574.36,4226.67,4577.44,4929.74,4604.62,4380,4689.23,1706,1691,10.035,0,0,0,0
67,3913.33,4075.38,4284.62,4158.97,4616.92,4665.64,4534.87,4574.36,4214.87,4565.64,4920,4607.18,4373.33,4687.69,1705,1692,10.043,0,0,0,0
68,3922.56,4085.13,4288.72,4161.54,4608.72,4661.54,4533.33,4575.38,4220.51,4572.31,4926.15,4615.9,4383.08,4696.41,1707,1690,10.051,0,0,0,0
69,3924.62,4090.77,4297.44,4162.05,4610.26,4656.92,4530.26,4582.56,4229.74,4586.67,4936.41,4621.03,4392.82,4705.13,1705,1690,10.059,0,0,0,0
70,3921.03,4083.59,4296.41,4153.85,4618.46,4657.44,4524.62,4586.67,4222.56,4588.21,4938.97,4618.46,4391.28,4700.51,1707,1691,10.067,0,0,0,0
71,3916.92,4074.36,4286.67,4141.03,4611.28,4659.49,4524.62,4577.95,4213.85,4583.59,4934.87,4609.74,4387.69,4689.74,1706,1692,10.074,0,0,0,0
72,3914.87,4072.82,4285.13,4140,4596.92,4654.87,4525.13,4570.77,4215.38,4584.62,4932.31,4604.1,4387.69,4687.18,1706,1694,10.082,0,0,0,0
73,3919.49,4082.05,4292.82,4146.15,4600.51,4656.41,4523.59,4577.44,4218.97,4591.28,4937.95,4611.28,4391.28,4692.31,1706,1693,10.09,0,0,0,0
74,3922.05,4088.72,4296.41,4141.54,4612.31,4662.05,4524.1,4581.03,4215.38,4586.15,4935.38,4613.85,4389.23,4690.77,1705,1694,10.1,0,0,0,0
75,3913.33,4079.49,4291.28,4133.33,4626.15,4660,4525.13,4570.77,4204.62,4569.74,4921.03,4602.05,4381.03,4681.54,1706,1691,10.107,0,0,0,0
76,3906.15,4068.72,4289.23,4134.87,4619.49,4662.56,4525.13,4563.08,4190.26,4564.1,4916.41,4599.49,4377.44,4675.9,1704,1690,10.114,0,0,0,0
77,3912.82,4072.31,4292.31,4136.92,4596.41,4672.31,4525.13,4570.26,4185.13,4571.79,4923.59,4610.26,4383.08,4679.49,1704,1690,10.126,0,0,0,0
78,3916.41,4077.44,4292.31,4134.87,4595.9,4671.79,4524.1,4571.79,4185.13,4572.31,4922.05,4609.23,4383.08,4681.03,1703,1691,10.13,0,0,0,0
79,3913.33,4077.44,4287.18,4138.97,4604.1,4666.67,4522.56,4558.97,4179.49,4573.85,4914.36,4598.46,4373.85,4674.36,1703,1693,10.138,0,0,0,0
80,3911.79,4080.51,4287.18,4139.49,4601.03,4661.54,4522.05,4553.85,4179.49,4583.59,4916.41,4597.95,4374.87,4671.28,1701,1693,10.146,0,0,0,0
81,3912.31,4079.49,4292.82,4135.38,4610.26,4653.33,4521.03,4563.59,4184.1,4584.62,4923.08,4607.69,4385.13,4678.97,1703,1694,10.153,0,0,0,0
82,3914.36,4071.79,4292.82,4137.44,4618.97,4645.64,4515.38,4564.62,4178.46,4583.08,4926.15,4612.31,4392.31,4686.67,1702,1693,10.16,0,0,0,0
83,3912.82,4070.77,4286.15,4140.51,4607.69,4637.95,4508.21,4553.33,4168.72,4579.49,4921.03,4604.62,4387.18,4682.05,1701,1695,10.168,0,0,0,0
84,3907.18,4072.31,4282.56,4138.46,4596.41,4631.28,4507.69,4552.31,4168.72,4561.54,4909.23,4597.44,4374.36,4669.74,1702,1694,10.176,0,0,0,0
85,3905.64,4071.28,4280,4140,4597.44,4630.77,4509.74,4553.33,4164.1,4550.26,4902.05,4597.95,4371.28,4663.59,1702,1696,10.184,0,0,0,0
86,3907.69,4073.85,4277.95,4143.59,4607.18,4632.82,4507.69,4542.05,4153.85,4555.38,4908.21,4599.49,4384.1,4665.13,1703,1696,10.192,0,0,0,0
87,3911.28,4073.33,4279.49,4143.59,4616.92,4631.79,4506.67,4536.41,4154.36,4556.41,4911.79,4597.44,4395.38,4667.18,1703,1697,10.199,0,0,0,0
88,3915.9,4068.21,4282.05,4143.59,4617.95,4630.77,4512.31,4544.62,4161.03,4558.46,4906.15,4598.97,4393.85,4665.13,1705,1696,10.207,0,0,0,0
89,3917.95,4069.23,4284.62,4142.56,4618.46,4633.33,4520.51,4554.36,4165.64,4569.23,4909.23,4606.15,4392.82,4663.08,1705,1697,10.215,0,0,0,0
90,3920.51,4077.44,4288.21,4142.05,4622.56,4632.82,4525.13,4557.44,4169.74,4574.36,4917.95,4610.77,4399.49,4664.1,1705,1697,10.223,0,0,0,0
91,3922.56,4078.97,4285.13,4143.59,4623.08,4631.28,4516.41,4556.41,4170.26,4570.26,4918.97,4606.15,4402.05,4664.62,1705,1699,10.231,0,0,0,0
92,3920,4074.36,4280.51,4142.56,4615.9,4637.95,4510.26,4557.44,4169.23,4568.21,4912.82,4601.54,4399.49,4662.05,1706,1699,10.239,0,0,0,0
93,3921.54,4073.85,4283.59,4136.41,4616.92,4643.59,4520,4558.46,4169.74,4571.79,4910.77,4603.59,4400,4660.51,1706,1700,10.247,0,0,0,0
94,3922.56,4075.38,4285.64,4133.33,4630.26,4634.87,4521.03,4556.92,4163.59,4570.26,4909.74,4603.59,4401.03,4656.41,1707,1699,10.254,0,0,0,0
95,3918.97,4073.33,4279.49,4142.56,4635.9,4628.72,4507.69,4556.41,4154.87,4558.97,4899.49,4599.49,4397.44,4647.69,1707,1699,10.263,0,0,0,0
96,3915.9,4066.67,4276.41,4158.97,4624.1,4632.82,4508.21,4555.9,4153.85,4550.77,4890.26,4595.9,4394.36,4644.62,1708,1698,10.271,0,0,0,0
97,3916.41,4063.08,4277.95,4171.28,4615.9,4634.87,4519.49,4555.9,4154.87,4555.38,4896.92,4596.92,4397.44,4647.18,1708,1697,10.279,0,0,0,0
98,3918.97,4066.15,4276.41,4171.79,4620,4630.77,4522.05,4555.9,4148.72,4556.41,4902.56,4599.49,4400.51,4647.18,1709,1697,10.286,0,0,0,0
99,3917.95,4064.62,4273.85,4167.69,4613.33,4628.72,4516.92,4553.33,4137.95,4549.23,4891.79,4597.95,4397.95,4646.15,1708,1697,10.294,0,0,0,0
100,3915.9,4062.05,4277.44,4173.33,4607.18,4625.64,4512.82,4550.77,4135.38,4549.23,4890.26,4596.41,4393.33,4646.15,1709,1697,10.301,0,0,0,0
101,3919.49,4071.28,4280.51,4181.03,4628.21,4616.92,4508.72,4554.36,4140,4554.36,4903.08,4600.51,4395.9,4648.21,1708,1696,10.309,0,0,0,0
102,3921.54,4078.97,4277.44,4178.97,4642.56,4613.85,4508.72,4555.38,4139.49,4551.79,4902.05,4599.49,4397.95,4649.74,1707,1699,10.317,0,0,0,0
103,3916.92,4074.36,4273.33,4177.95,4623.59,4620,4512.82,4547.69,4135.38,4549.74,4887.69,4590.26,4395.38,4647.69,1708,1698,10.325,0,0,0,0
104,3915.38,4073.33,4270.26,4180.51,4611.79,4625.64,4510.77,4544.62,4135.9,4551.28,4881.03,4583.59,4392.82,4644.62,1706,1698,10.332,0,0,0,0
105,3916.92,4075.38,4266.15,4178.97,4620,4626.67,4509.23,4551.28,4140,4553.33,4886.15,4584.62,4393.85,4646.15,1707,1698,10.34,0,0,0,0
106,3910.26,4070.26,4265.13,4177.44,4615.38,4631.79,4514.87,4555.9,4142.56,4555.9,4892.82,4587.18,4400.51,4648.72,1707,1697,10.349,0,0,0,0
107,3908.21,4067.69,4267.18,4182.56,4608.21,4630.26,4515.38,4551.28,4140.51,4558.46,4892.82,4586.15,4408.72,4648.21,1708,1696,10.356,0,0,0,0
108,3911.79,4072.82,4264.62,4183.59,4616.92,4621.03,4506.15,4541.54,4137.44,4556.92,4889.74,4581.54,4405.13,4645.64,1706,1695,10.365,0,0,0,0
109,3909.74,4074.87,4262.05,4181.54,4627.18,4616.41,4500.51,4536.92,4135.9,4554.36,4889.23,4580,4398.46,4645.13,1708,1696,10.371,0,0,0,0
110,3911.28,4070.77,4265.13,4185.13,4623.08,4616.92,4505.13,4535.38,4131.79,4554.87,4891.28,4583.59,4406.67,4647.18,1705,1695,10.379,0,0,0,0
111,3917.95,4068.21,4264.62,4184.62,4616.41,4615.9,4503.59,4534.87,4125.13,4553.85,4890.26,4584.1,4412.82,4648.72,1705,1696,10.387,0,0,0,0
112,3915.38,4067.18,4263.08,4186.15,4620.51,4614.36,4494.87,4534.87,4121.54,4551.79,4888.21,4581.03,4405.13,4648.21,1704,1694,10.395,0,0,0,0
113,3913.85,4067.69,4265.13,4189.23,4622.56,4614.87,4495.9,4533.85,4122.05,4550.77,4887.69,4581.54,4401.54,4648.21,1704,1695,10.403,0,0,0,0
114,3918.97,4072.31,4263.59,4187.18,4617.44,4614.36,4501.03,4534.36,4123.59,4552.31,4888.21,4584.62,4407.69,4652.82,1703,1693,10.411,0,0,0,0
115,3918.46,4076.92,4264.1,4185.13,4623.08,4607.69,4499.49,4537.95,4123.08,4555.9,4888.21,4585.64,4413.85,4658.97,1702,1694,10.417,0,0,0,0
116,3918.97,4073.33,4267.69,4185.64,4627.69,4604.62,4498.97,4536.41,4120,4555.9,4887.69,4584.1,4412.31,4660.51,1703,1694,10.426,0,0,0,0
117,3921.54,4065.64,4266.15,4185.13,4614.87,4611.79,4504.62,4533.85,4118.46,4554.36,4888.72,4584.62,4410.26,4661.03,1703,1694,10.434,0,0,0,0
118,3918.46,4067.18,4264.62,4183.08,4610.77,4612.31,4507.18,4539.49,4120,4555.9,4891.28,4585.64,4420,4663.59,1703,1694,10.442,0,0,0,0
119,3917.44,4074.87,4267.18,4183.08,4619.49,4611.28,4506.15,4542.05,4117.95,4559.49,4896.92,4585.13,4430.77,4665.64,1702,1694,10.451,0,0,0,0
120,3922.05,4078.46,4269.74,4185.64,4616.92,4612.31,4503.59,4535.38,4112.31,4558.46,4900,4584.62,4429.23,4665.64,1702,1694,10.458,0,0,0,0
121,3921.54,4079.49,4271.28,4192.82,4615.38,4606.15,4498.46,4535.38,4109.74,4556.41,4897.44,4584.62,4424.62,4665.13,1701,1694,10.466,0,0,0,0
122,3918.97,4082.56,4269.23,4193.33,4620,4602.56,4495.38,4536.92,4114.87,4560,4900,4586.15,4426.67,4665.64,1702,1695,10.473,0,0,0,0
123,3924.62,4082.05,4270.77,4193.33,4622.05,4607.69,4492.31,4528.72,4121.03,4571.28,4903.59,4589.23,4428.21,4665.13,1701,1692,10.481,0,0,0,0
124,3926.67,4077.95,4277.95,4196.41,4632.82,4602.56,4489.74,4523.08,4118.46,4573.85,4897.95,4589.74,4427.18,4666.67,1700,1694,10.49,0,0,0,0
125,3923.59,4078.97,4276.92,4194.36,4635.9,4597.44,4490.26,4525.13,4113.33,4560.51,4891.79,4587.18,4426.15,4664.62,1702,1693,10.497,0,0,0,0
126,3922.56,4080,4267.69,4194.87,4618.46,4606.67,4491.28,4524.62,4117.95,4557.95,4894.36,4585.64,4428.21,4661.54,1701,1694,10.504,0,0,0,0
127,3921.54,4078.97,4265.13,4195.9,4609.74,4613.33,4495.9,4525.13,4122.05,4570.77,4893.33,4587.69,4427.69,4661.03,1702,1694,10.512,0,0,0,0
128,3915.38,4075.9,4264.62,4193.85,4627.69,4609.74,4502.05,4528.21,4115.38,4570.26,4890.77,4584.62,4417.95,4655.38,1702,1693,10.52,0,0,0,0
0,3907.69,4068.21,4259.49,4191.79,4633.85,4608.21,4504.1,4530.26,4114.36,4556.41,4886.67,4572.82,4408.72,4646.15,1702,1694,10.528,0,0,0,0
1,3909.74,4066.15,4260.51,4191.79,4618.46,4611.28,4505.64,4535.38,4122.05,4554.36,4880.51,4570.77,4410.77,4644.62,1702,1693,10.536,0,0,0,0
2,3915.9,4073.85,4262.56,4195.38,4622.56,4610.77,4507.69,4538.97,4124.62,4561.03,4881.03,4581.54,4415.38,4649.74,1702,1694,10.544,0,0,0,0
